Institution,Year,,Mean_Tone_Score,Median_Tone_Score,[ID],INSTITUTION,Institution_std,TLO Age,MEDSCHOOL,corrected_medschool,MEDSCHOOL (cat),STATE,STATE (cat),INSTTYPE,INSTTYPE (cat),Carnegie R1,Carnegie R2,Carnegie Classification (cat),Private,Private (cat),Stem program,Stem program (cat),Urbanicity,Urbanicity (cat),Land-Grant Institution,Land-Grant Institution (cat),Tot Res Exp,tot_res_expend,Tot Lic/Opt Exe,Fed Res Exp,Ind Res Exp,Leg Fees,Reimb Leg Fee,Act Lic,Excl Lic/Opt.,Lic w Equ,Tot Lic Lg Co,Tot Lic Sm Co,Tot Lic St-Ups,Tot Discl Lic,Non-Excl Lic/Opt,Lic Iss,Opt Iss,NEWCOMPSUPP,Lic Inc Equ,Lic $1mm+,Lic Gen Inc,Lic Gen Run Roy,Lic Inc Other,Lic Inc Pd Oth,Net Licensing Income,License Income/Invention Disclosure,Gross Lic Inc,Lic Inc Run Roy,Inv Dis Rec,Fed Disclosure,INVDISRES,New Pat App Fld,For. Pat App Fld,Pro Pat App Fld,Util Pat App Fld,Tot Pat App Fld,Iss US Pat,Iss US Pat_Missing,New Prod,Cum Op St-Ups,St-Ups Cld,St-Ups in Home St,St-Ups Formed,startup_missing,St-Ups w Equ,Lic FTEs,Oth FTEs,Ex Copyright Lic,Ex Oth Non-Open Src Lic,Ex Pat Lic,Non-Ex Copyright Lic,Non-Ex Oth Non-Open Src Lic,Non-Ex Pat Lic,Tot Copyright Lic,Tot Oth Non_Open Src Lic,Tot Pat Lic,Non-Bin Gndr Disc,Non-Bin Gndr Disc (cat),Race Ethnicity,Race Ethnicity (cat),Non-Bin Gndr Pat,Non-Bin Gndr Pat (cat),Race Ethnicity Pat,Race Ethnicity Pat (cat),Institution_std_lower,Flat,Flat (cat),$0-10k,$10-50k,$50-100k,$100-300k,$300-500k,$0.5-1M,>$1M,Royalty Share,royalty_adjusted,royalty_adjusted_numerical,,weighted_share,Fee,Lab,Lab (cat),More,More (cat),combinedshare_LS,faculty2,matching,faculty2_corrected,invdisrec,newpatappfld,issuspat,discperfaculty2,appperfac2,issperfac2,ID,Duplicates,Num Duplicates,Institution Founding Year,Age_of_uni
University of Georgia,2017,University of Georgia2017,0.405456061,0.475356537,95198,Univ. of Georgia,University of Georgia,38,0,1,no,13,GA,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,455432000,,203,158229000,19343000,1734018,629175,1267,47,2,18,179,6,264,83,130,73,0,"$319,447.00 ",0,396,337,"$710,261.00 ","$573,156.00 ","$7,628,449.00 ","$45,485.90 ",8733292,7703584,192,,,38,0,28,2,91,47,0,52,58,8,3,4,0,2,7,6,,,,,,,,,,,,,,,,,,university of georgia,0,No,100.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,35.71%,55.00%,0.55,,,0.00%,1,Yes,0,No,55.00%,740,2017University of Georgia,734,98,92,20,0.2464261,0.23133878,0.05029104,University of South Florida2003,0,1,1785,240
University of Georgia,2020,University of Georgia2020,0.405456061,0.475356537,84319,University of Georgia,University of Georgia,41,0,1,No,13,GA,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,495136000,,192,171351000,9490000,1764586,526675,1380,41,1,20,160,12,156,90,131,61,1,"$113,549.00 ",1,371,336,"$746,566.00 ","$143,598.00 ","$9,025,737.00 ","$52,634.09 ",10263648,9372848,195,,,54,0,37,1,85,50,0,59,65,2,4,6,0,1,7,7,,,,,,,,,,,,,,,,,,university of georgia,0,No,100.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,35.71%,55.00%,0.55,,,0.00%,0,No,1,Yes,,739,2020University of Georgia,734,,,,,,,Wake Forest University2012,0,1,1785,240
University of Georgia,2018,University of Georgia2018,0.405456061,0.475356537,95198,Univ. of Georgia,University of Georgia,39,0,1,no,13,GA,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,453249000,,174,148543000,19377000,1718943,552486,1293,45,2,13,155,6,161,65,110,64,10,$0.00 ,1,445,285,"$625,465.00 ","$609,788.00 ","$9,396,200.00 ","$46,945.14 ",10562657,9937192,225,,,38,0,22,1,91,33,0,50,58,3,3,3,0,0,7,7,,,,,,,,,,,,,,,,,,university of georgia,0,No,100.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,35.71%,55.00%,0.55,,,0.00%,0,No,0,No,25.00%,739,2018University of Georgia,734,30,18,8,0.07357449,0.044144697,0.019619865,Kansas State University2000,0,1,1785,240
University of Georgia,2021,University of Georgia2021,0.405456061,0.475356537,84319,University of Georgia,University of Georgia,42,0,1,No,13,GA,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,493944000,,151,188451000,11212000,1675145,554965,1426,44,0,20,129,2,144,74,118,33,2,$0.00 ,1,422,297,"$911,746.00 ","$2,215,562.00 ","$9,745,424.00 ","$71,484.24 ",10865604,9953858,152,36,,44,0,34,0,86,36,0,49,72,0,6,7,0,0,7,7,,,,,,,,,,,,,,,,,,university of georgia,0,No,100.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,35.71%,55.00%,0.55,,,0.00%,0,No,0,No,,739,2021University of Georgia,734,,,,,,,Brigham Young University2017,0,1,1785,240
University of Georgia,2019,University of Georgia2019,0.405456061,0.475356537,84319,University of Georgia,University of Georgia,40,0,1,No,13,GA,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,477536000,,182,159948000,11610000,1650689,432722,1335,42,0,17,164,1,162,81,123,59,7,$0.00 ,2,478,327,"$1,397,700.00 ","$554,527.00 ","$9,826,541.00 ","$54,675.78 ",11044508,9646808,202,,,45,0,36,0,85,33,0,53,61,3,6,6,0,0,7,8,,,,,,,,,,,,,,,,,,university of georgia,0,No,100.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,35.71%,55.00%,0.55,,,,,,,,,739,2019University of Georgia,734,,,,,,,University of Chicago2023,0,1,1785,240
University of Georgia,2022,University of Georgia2022,0.405456061,0.475356537,84319,University of Georgia,University of Georgia,43,0,1,NO,13,GA,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,545631000,,146,220343000,12775000,1879037,525155,1461,41,0,20,116,10,,50,91,55,3,$0.00 ,2,451,325,"$979,561.00 ","$2,329,197.00 ","$9,904,461.00 ","$76,587.37 ",11258343,10278782,147,39,,56,0,37,1,112,37,0,60,75,0,5,5,0,0,6,7,0,,41,7,,43,7,,84,0,No,0,No,0,No,0,No,university of georgia,0,No,100.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,35.71%,55.00%,0.55,,0.55,0.00%,0,No,0,No,52.51%,739,2022University of Georgia,734,7,11,3,,,,East Carolina University2003,0,1,1785,240
University of Georgia,2005,University of Georgia2005,0.405456061,0.475356537,84319,University of Georgia,University of Georgia,26,0,1,No,13,GA,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,316806000,,84,102279000,14279000,1886559,995947,526,19,2,2,75,7,51,62,81,3,,$0.00 ,2,238,209,"$915,444.00 ","$770,483.00 ","$10,413,875.00 ","$117,755.07 ",11304487,10389043,96,,,64,0,50,14,95,20,0,15,32,3,2,2,0,2,5,3,,,,,,,,,,,,,,,,,,university of georgia,0,No,100.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,35.71%,55.00%,0.55,,,0.00%,0,No,1,Yes,,738,2005University of Georgia,734,,,,,,,University of Oklahoma-All Campuses2011,0,1,1785,240
University of Georgia,2023,University of Georgia2023,0.405456061,0.475356537,84319,University of Georgia,University of Georgia,44,0,1,No,13,GA,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,570956000,,48,221804000,12988000,1770406,657245,1324,34,0,14,126,,,67,101,48,,$725.00 ,3,449,323,"$896,792.00 ","$2,347,183.00 ","$10,866,535.00 ","$75,344.00 ",11979696,11082179,159,38,,53,0,36,1,83,39,0,66,81,2,8,8,0,0,6,8,0,22,12,3,54,10,3,76,22,,,0,No,,,0,No,university of georgia,0,No,100.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,35.71%,55.00%,0.55,,,20.00%,1,Yes,0,No,40.00%,738,2023University of Georgia,734,137,139,18,0.2402417,0.24374887,0.031564604,Northwestern University2004,0,1,1785,240
University of Georgia,2007,University of Georgia2007,0.405456061,0.475356537,84319,University of Georgia,University of Georgia,28,0,1,No,13,GA,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,332612000,,125,103256000,4064000,1516943,460290,704,16,2,3,116,6,36,103,119,6,,"$2,874.00 ",2,296,271,"$1,687,760.00 ","$528,971.00 ","$15,100,166.00 ","$144,257.31 ",16156819,14466185,112,,0,80,0,60,20,98,18,0,22,34,2,1,3,0,0,4,4,,,,,,,,,,,,,,,,,,university of georgia,0,No,100.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,35.71%,55.00%,0.55,,,,,,,,,738,2007University of Georgia,734,,,,,,,University of Miami2006,0,1,1785,240
University of Georgia,2006,University of Georgia2006,0.405456061,0.475356537,84319,University of Georgia,University of Georgia,27,0,1,No,13,GA,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,323843000,,85,92652000,5865000,1280173,643176,597,12,0,4,77,4,36,73,84,1,,$0.00 ,2,252,293,"$937,215.00 ","$472,123.00 ","$16,168,487.00 ","$158,542.30 ",16805484,15868269,106,,,87,0,44,43,95,13,0,13,33,0,0,1,0,0,5,3,,,,,,,,,,,,,,,,,,university of georgia,0,No,100.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,35.71%,55.00%,0.55,,,,,,,,,738,2006University of Georgia,734,,,,,,,University of Oklahoma-All Campuses2023,0,1,1785,240
University of Georgia,2008,University of Georgia2008,0.405456061,0.475356537,84319,University of Georgia,University of Georgia,29,0,1,No,13,GA,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,350299000,,130,102817000,6170702,1788834,967810,651,12,2,9,111,10,149,75,87,43,,"$369,874.00 ",1,277,254,"$2,512,947.00 ","$605,330.00 ","$23,307,512.00 ","$217,374.20 ",24128536,21245715,111,,10,60,0,51,9,105,33,0,13,32,4,2,2,0,0,3,5,,,,,,,,,,,,,,,,,,university of georgia,0,No,100.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,35.71%,55.00%,0.55,,,0.00%,0,No,1,Yes,,738,2008University of Georgia,734,,,,,,,University of Oklahoma-All Campuses2010,0,1,1785,240
University of Georgia,2009,University of Georgia2009,0.405456061,0.475356537,84319,University of Georgia,University of Georgia,30,0,1,No,13,GA,0,5U,1,0,R1,0,Public,1,Yes,2,Semi-Urban,1,Yes,349730000,,124,106932000,6427000,2411387,445242,687,18,0,22,99,3,150,58,76,48,,$0.00 ,1,319,295,"$2,010,342.00 ","$726,489.00 ","$28,565,280.00 ","$219,650.54 ",30531425,28521083,139,,,71,0,57,14,131,20,0,22,43,3,3,6,0,0,6,4,,,,,,,,,,,,,,,,,,university of georgia,0,No,100.00%,25.00%,25.00%,25.00%,25.00%,25.00%,25.00%,35.71%,55.00%,0.55,,,0.00%,0,No,0,No,,738,2009University of Georgia,734,,,,,,,Brigham Young University2016,0,1,1785,240
University of Hawaii,1993,University of Hawaii1993,0.424192282,0.490121553,72371,University of Hawaii,University of Hawaii,6,1,1,YES,15,HI,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,108454596,,3,45580761,4655627,204102,13000,8,,1,,,,,,,,, ,,4,, ,$0.00 ,"($128,102.00)","$4,200.00 ",63000, ,15,,,7,,,,7,5,0,,,,,,1,,4,2,,,,,,,,,,,,,,,,,,university of hawaii,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,0.00%,0,No,1,Yes,,737,1993University of Hawaii,342,,,,,,,University of Oklahoma-All Campuses2006,0,1,1907,118
University of Hawaii,1995,University of Hawaii1995,0.424192282,0.490121553,72371,University of Hawaii,University of Hawaii,8,1,1,YES,15,HI,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,70222653,,6,54906387,5138774,181174,1544,11,,0,,,,,,,,, ,,9,, ,$0.00 ,"($111,702.00)","$3,773.78 ",67928, ,18,,,11,,,,20,3,0,,,,,0,1,,1,1,,,,,,,,,,,,,,,,,,university of hawaii,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,0.5,0.00%,0,No,0,No,49.63%,737,1995University of Hawaii,342,147,74,25,0.37065053,0.18658598,0.0630358,University of Rochester2008,0,1,1907,118
University of Hawaii,1997,University of Hawaii1997,0.424192282,0.490121553,72371,University of Hawaii,University of Hawaii,10,1,1,YES,15,HI,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,120107138,,3,72420715,5944629,157696,0,21,2,0,0,3,0,,1,,,,$0.00 ,,5,,$0.00 ,$0.00 ,"($56,896.00)","$4,200.00 ",100800,100800,24,,,12,,,,16,5,0,1,,,0,0,1,,2,1,,,,,,,,,,,,,,,,,,university of hawaii,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,0.00%,0,No,0,No,50.00%,737,1997University of Hawaii,342,88,27,22,0.099983945,0.030676892,0.024995986,Virginia Tech1997,0,1,1907,118
University of Hawaii,2010,University of Hawaii2010,0.424192282,0.490121553,72371,University of Hawaii,University of Hawaii,23,1,1,Yes,15,HI,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,255734059,,6,200150905,20643310,309884,109793,44,5,0,3,1,2,9,0,5,1,0,$0.00 ,0,21,11,"$74,978.00 ",$0.00 ,"($92,389.00)","$2,032.11 ",107702,32724,53,,,54,0,54,0,64,7,0,,4,1,1,1,0,0,4,1,,,,,,,,,,,,,,,,,,university of hawaii,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,,,,,,,737,2010University of Hawaii,342,,,,,,,Florida State University2023,0,1,1907,118
University of Hawaii,2014,University of Hawaii2014,0.394520772,0.33714439,72371,University of Hawaii,University of Hawaii,27,1,1,yes,15,HI,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,262596200,,5,199914638,6844140,205115,388,58,3,1,1,3,1,3,1,4,1,0,$0.00 ,0,14,7,"$40,738.00 ",$0.00 ,"($87,099.00)","$3,095.47 ",117628,76890,38,,,38,0,38,0,48,11,0,,,,,,1,,5,1,,,,,,,,,,,,,,,,,,university of hawaii,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,0.00%,0,No,0,No,35.00%,737,2014University of Hawaii,342,125,106,50,0.25974277,0.22026187,0.10389711,Washington University in St. Louis2009,0,1,1907,118
University of Hawaii,1996,University of Hawaii1996,0.424192282,0.490121553,72371,University of Hawaii,University of Hawaii,9,1,1,YES,15,HI,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,142213678,,1,106903836, ,255947,0,7,1,0,1,0,0,,0,,,,$0.00 ,,7,,"$75,499.00 ",$0.00 ,"($109,026.00)","$13,356.45 ",146921,71422,11,,,10,,,,12,8,0,,,,,0,1,,2, ,,,,,,,,,,,,,,,,,,university of hawaii,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,0.00%,0,No,1,Yes,,736,1996University of Hawaii,342,,,,,,,University of Oklahoma-All Campuses2005,0,1,1907,118
University of Hawaii,2018,University of Hawaii2018,0.394520772,0.33714439,95200,Univ. of Hawaii,University of Hawaii,31,1,1,yes,15,HI,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,295860252,,14,184621366,950302,230184,5489,112,6,1,3,8,3,16,6,12,2,6,$0.00 ,0,20,13,"$58,100.00 ","$12,546.00 ","($74,523.00)","$3,662.73 ",150172,92072,41,,,34,1,25,3,51,7,0,0,16,0,1,3,0,2,3,1,,,,,,,,,,,,,,,,,,university of hawaii,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,0.00%,0,No,0,No,,736,2018University of Hawaii,342,,,,,,,University of Houston2016,0,1,1907,118
University of Hawaii,2012,University of Hawaii2012,0.424192282,0.490121553,72371,University of Hawaii,University of Hawaii,25,1,1,Yes,15,HI,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,256980266,,10,208490137,14960290,221147,5672,52,7,1,0,8,2,8,0,7,3,0,$0.00 ,0,15,11,"$64,341.00 ",$0.00 ,"($43,764.00)","$3,366.88 ",171711,107370,51,,,48,1,47,0,62,,1,1,6,2,2,2,0,1,3,1,,,,,,,,,,,,,,,,,,university of hawaii,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,0.00%,0,No,1,Yes,,736,2012University of Hawaii,342,,,,,,,University of Oklahoma-All Campuses1999120s_UniversityofOklahoma_IPPolicy_1999.txt,0,1,1907,118
University of Hawaii,1999,University of Hawaii1999,0.424192282,0.490121553,72371,University of Hawaii,University of Hawaii,12,1,1,YES,15,HI,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,151809406,,0,96520583, ,235501,17269,19,0,0,0,0,0,,0,,,,$0.00 ,,19,18,"$10,000.00 ",$0.00 ,"($46,355.00)","$4,192.12 ",171877,161877,41,,,14,,,,36,11,0,0,0,0,0,0,1,,3,4,,,,,,,,,,,,,,,,,,university of hawaii,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,,,,,,,736,1999University of Hawaii,342,,,,,,,University of Akron1993,0,1,1907,118
University of Hawaii,2019,University of Hawaii2019,0.394520772,0.33714439,72371,University of Hawaii,University of Hawaii,32,1,1,Yes,15,HI,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,299439000,,7,184792000,1967000,210907,13364,133,3,0,2,5,0,6,4,7,0,4,$0.00 ,0,17,10,"$71,950.00 ",$0.00 ,"$9,144.00 ","$5,041.15 ",206687,134737,41,,,25,0,24,0,54,5,0,0,18,1,2,2,0,8,3,1,,,,,,,,,,,,,,,,,,university of hawaii,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,20.00%,1,Yes,0,No,40.00%,736,2019University of Hawaii,342,116,117,21,0.20341633,0.20516992,0.03682537,Northwestern University2005,0,1,1907,118
University of Hawaii,2020,University of Hawaii2020,0.381170041,0.462995332,72371,University of Hawaii,University of Hawaii,33,1,1,Yes,15,HI,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,296887000,,13,182315000,2802000,125525,18824,142,5,2,2,6,4,16,7,12,1,8,$0.00 ,0,21,11,"$57,121.00 ","$29,133.00 ","$113,946.00 ","$3,394.57 ",220647,163526,65,,,23,0,23,0,42,10,0,,22,0,1,1,0,0,4,1,,,,,,,,,,,,,,,,,,university of hawaii,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,0.00%,1,Yes,0,No,60.00%,736,2020University of Hawaii,342,63,24,11,0.17829053,0.0679202,0.031130092,Emory University1996,0,1,1907,118
University of Hawaii,2015,University of Hawaii2015,0.394520772,0.33714439,72371,University of Hawaii,University of Hawaii,28,1,1,yes,15,HI,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,400510000,,3,280357000,76096900,235022,17737,67,2,0,1,1,1,5,1,3,0,0,$0.00 ,0,18,8,"$164,620.00 ",$0.00 ,"$48,689.00 ","$4,585.76 ",265974,101354,58,,,49,0,42,3,51,7,0,,15,0,3,3,0,1,5,1,,,,,,,,,,,,,,,,,,university of hawaii,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,,,,,,,736,2015University of Hawaii,342,,,,,,,Iowa State University2020,0,1,1907,118
University of Hawaii,2021,University of Hawaii2021,0.381170041,0.462995332,72371,University of Hawaii,University of Hawaii,34,1,1,Yes,15,HI,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,292097000,,12,175970000,2826000,165159,10292,147,6,1,1,6,3,12,4,10,2,27,$0.00 ,0,25,12,"$119,285.00 ","$16,715.00 ","$112,657.00 ","$3,715.61 ",267524,148239,72,16,,18,0,18,0,40,11,0,,20,0,2,2,0,0,4,1,,,,,,,,,,,,,,,,,,university of hawaii,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,,,,,,,736,2021University of Hawaii,342,,,,,,,Brigham Young University2018,0,1,1907,118
University of Hawaii,2011,University of Hawaii2011,0.424192282,0.490121553,72371,University of Hawaii,University of Hawaii,24,1,1,Yes,15,HI,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,286313039,,7,253974090,23931056,208541,18832,46,5,2,0,5,2,14,0,5,2,,$0.00 ,0,24,12,"$122,143.00 ", ,"$93,149.00 ","$6,734.71 ",282858,160715,42,,,54,0,54,0,64,0,1,2,,,2,2,0,,3,1,,,,,,,,,,,,,,,,,,university of hawaii,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,0.00%,0,No,0,No,50.00%,736,2011University of Hawaii,342,16,32,15,0.04864109,0.09728218,0.04560102,University of Hawaii2000,0,1,1907,118
University of Hawaii,2017,University of Hawaii2017,0.394520772,0.33714439,95200,Univ. of Hawaii,University of Hawaii,30,1,1,yes,15,HI,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,299027891,,12,187797740,2025410,181239,27508,108,5,1,3,6,3,9,6,11,1,6,$0.00 ,0,31,17,"$196,165.00 ",$0.00 ,"$135,021.00 ","$5,552.92 ",288752,92587,52,,,41,3,32,4,50,8,0,0,12,0,1,0,1,0,4,1,,,,,,,,,,,,,,,,,,university of hawaii,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,,,,,,,735,2017University of Hawaii,342,,,,,,,Temple University2018,0,1,1907,118
University of Hawaii,2001,University of Hawaii2001,0.424192282,0.490121553,72371,University of Hawaii,University of Hawaii,14,1,1,Yes,15,HI,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,132823108,,7,106593113,3066434,609488,0,39,2,,3,4,0,,5,,,,$0.00 ,,15,8,"$125,020.00 ", ,"($317,758.00)","$8,840.30 ",291730,166710,33,,,33,,,,41,14,0,,3,1,0,0,1,,5,2,,,,,,,,,,,,,,,,,,university of hawaii,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,,,,,,,735,2001University of Hawaii,342,,,,,,,University of Oklahoma-All Campuses2022,0,1,1907,118
University of Hawaii,2013,University of Hawaii2013,0.424192282,0.490121553,72371,University of Hawaii,University of Hawaii,26,1,1,Yes,15,HI,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,222207539,,1,181136711,5556898,143717,1643,57,,1,0,0,1,1,0,1,0,0,$0.00 ,0,20,11,"$229,247.00 ",$0.00 ,"$152,838.00 ","$8,673.88 ",294912,65665,34,,,68,,,,68,6,0,,,,,,1,,3,1,,,,,,,,,,,,,,,,,,university of hawaii,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,0.5,0.00%,1,Yes,0,No,57.50%,735,2013University of Hawaii,342,151,179,16,0.28145736,0.33364812,0.029823296,University of Virginia2004,0,1,1907,118
University of Hawaii,2000,University of Hawaii2000,0.424192282,0.490121553,72371,University of Hawaii,University of Hawaii,13,1,1,YES,15,HI,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,102845010,,0,75125960,6204650,380241,0,33,0,0,0,0,0,,0,,,,$0.00 ,0,9,9,"$60,000.00 ",$1.00 ,"($79,423.00)","$18,801.13 ",300818,240818,16,,,32,,,,32,15,0,0,4,0,0,0,1,0,4,7,,,,,,,,,,,,,,,,,,university of hawaii,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,0.00%,0,No,1,Yes,,735,2000University of Hawaii,342,,,,,,,University of Oklahoma-All Campuses2004,0,1,1907,118
University of Hawaii,2022,University of Hawaii2022,0.381170041,0.462995332,72371,University of Hawaii,University of Hawaii,35,1,1,YES,15,HI,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,297970000,,8,187565000,2435000,226369,57297,151,2,2,1,8,4,,5,7,1,15,$0.00 ,0,26,11,"$119,920.00 ","$1,332.00 ","$132,586.00 ","$5,691.66 ",301658,181738,53,9,,14,0,14,0,32,9,0,,23,0,1,2,0,2,3,2,0,,2,3,,2,3,,4,0,No,0,No,0,No,0,No,university of hawaii,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,0.00%,0,No,0,No,50.00%,735,2022University of Hawaii,342,21,13,,0.09988109,0.061831154,,Temple University1991,0,1,1907,118
University of Hawaii,2023,University of Hawaii2023,0.381170041,0.462995332,72371,University of Hawaii,University of Hawaii,36,1,1,Yes,15,HI,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,335427000,,0,212423000,3449000,43159,38689,144,6,0,2,9,,,5,11,0,,$0.00 ,0,22,13,"$94,992.00 ",$0.00 ,"$319,197.00 ","$6,224.37 ",323667,228675,52,16,,17,0,17,0,19,5,0,,21,3,1,1,0,0,2,2,0,0,6,4,1,0,4,1,6,,,0,No,,,0,No,university of hawaii,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,,,,,,,735,2023University of Hawaii,342,,,,,,,University of Chicago2022,0,1,1907,118
University of Hawaii,2008,University of Hawaii2008,0.424192282,0.490121553,72371,University of Hawaii,University of Hawaii,21,1,1,Yes,15,HI,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,211778184,,1,168058492,10021635,250764,349553,33,,0,1,0,0,2,0,1,0,, ,0,18,9, ,$0.00 ,"$458,314.00 ","$6,657.87 ",359525, ,54,,,66,0,61,5,77,11,0,1,9,,0,0,1,0,4,2,,,,,,,,,,,,,,,,,,university of hawaii,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,0.00%,0,No,1,Yes,,735,2008University of Hawaii,342,,,,,,,University of Oklahoma-All Campuses2014,0,1,1907,118
University of Hawaii,2009,University of Hawaii2009,0.424192282,0.490121553,72371,University of Hawaii,University of Hawaii,22,1,1,Yes,15,HI,0,5U,1,0,R1,0,Public,1,Yes,3,Urban,1,Yes,246546713,,6,184744408,17701641,402821,128843,39,5,,3,1,2,8,1,6,0,,$0.00 ,0,17,10,"$256,283.00 ",$0.00 ,"$86,415.00 ","$8,580.79 ",360393,104110,42,,,58,10,41,7,70,10,0,1,,,3,3,0,1,4,1,,,,,,,,,,,,,,,,,,university of hawaii,1,Yes,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,50.00%,0.5,,,0.00%,0,No,1,Yes,,735,2009University of Hawaii,342,,,,,,,University of Oklahoma-All Campuses2000,0,1,1907,118
